FILE_VERSION	2.0.0
NO_OF_FRAMES	101
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
DESCRIPTION	ConservedPx_10pctChangePy_StaticBefore
TIME_STAMP	2025-01-01, 00:00:00.000	0.0
DATA_INCLUDED	3D
MARKER_NAMES	New 0000	New 0001
TRAJECTORY_TYPES	Measured	Measured
-1.000000	-0.500000	0.000000	0.000000	0.000000	0.000000
-0.980000	-0.490000	0.000000	0.000000	0.000000	0.000000
-0.960000	-0.480000	0.000000	0.000000	0.000000	0.000000
-0.940000	-0.470000	0.000000	0.000000	0.000000	0.000000
-0.920000	-0.460000	0.000000	0.000000	0.000000	0.000000
-0.900000	-0.450000	0.000000	0.000000	0.000000	0.000000
-0.880000	-0.440000	0.000000	0.000000	0.000000	0.000000
-0.860000	-0.430000	0.000000	0.000000	0.000000	0.000000
-0.840000	-0.420000	0.000000	0.000000	0.000000	0.000000
-0.820000	-0.410000	0.000000	0.000000	0.000000	0.000000
-0.800000	-0.400000	0.000000	0.000000	0.000000	0.000000
-0.780000	-0.390000	0.000000	0.000000	0.000000	0.000000
-0.760000	-0.380000	0.000000	0.000000	0.000000	0.000000
-0.740000	-0.370000	0.000000	0.000000	0.000000	0.000000
-0.720000	-0.360000	0.000000	0.000000	0.000000	0.000000
-0.700000	-0.350000	0.000000	0.000000	0.000000	0.000000
-0.680000	-0.340000	0.000000	0.000000	0.000000	0.000000
-0.660000	-0.330000	0.000000	0.000000	0.000000	0.000000
-0.640000	-0.320000	0.000000	0.000000	0.000000	0.000000
-0.620000	-0.310000	0.000000	0.000000	0.000000	0.000000
-0.600000	-0.300000	0.000000	0.000000	0.000000	0.000000
-0.580000	-0.290000	0.000000	0.000000	0.000000	0.000000
-0.560000	-0.280000	0.000000	0.000000	0.000000	0.000000
-0.540000	-0.270000	0.000000	0.000000	0.000000	0.000000
-0.520000	-0.260000	0.000000	0.000000	0.000000	0.000000
-0.500000	-0.250000	0.000000	0.000000	0.000000	0.000000
-0.480000	-0.240000	0.000000	0.000000	0.000000	0.000000
-0.460000	-0.230000	0.000000	0.000000	0.000000	0.000000
-0.440000	-0.220000	0.000000	0.000000	0.000000	0.000000
-0.420000	-0.210000	0.000000	0.000000	0.000000	0.000000
