FILE_VERSION	2.0.0
NO_OF_FRAMES	192
NO_OF_CAMERAS	2
NO_OF_MARKERS	4
FREQUENCY	100
DESCRIPTION	--
TIME_STAMP	2025-11-16, 17:37:26.243	239633.67995420
DATA_INCLUDED	3D
MARKER_NAMES	ed1	cm1	cm2	ed2
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured
448.837	330.892	-17.782	462.872	318.747	-17.452	244.067	325.069	-19.876	246.823	344.411	-19.578
448.065	330.651	-17.742	462.525	318.926	-17.467	244.097	325.040	-19.885	246.838	344.383	-19.583
447.315	330.352	-17.717	462.124	319.150	-17.427	244.135	325.003	-19.879	246.846	344.361	-19.567
446.582	330.110	-17.694	461.794	319.407	-17.475	244.181	324.951	-19.897	246.854	344.325	-19.552
445.887	329.860	-17.721	461.418	319.616	-17.492	244.219	324.914	-19.892	246.868	344.282	-19.558
445.199	329.560	-17.734	461.056	319.831	-17.471	244.253	324.892	-19.865	246.848	344.221	-19.591
444.527	329.267	-17.817	460.717	320.060	-17.499	244.283	324.876	-19.874	246.863	344.200	-19.594
443.855	329.009	-17.790	460.324	320.305	-17.440	244.307	324.847	-19.865	246.872	344.192	-19.579
443.252	328.664	-17.821	459.972	320.563	-17.474	244.340	324.839	-19.837	246.872	344.184	-19.580
442.651	328.362	-17.888	459.626	320.799	-17.523	244.379	324.808	-19.833	246.881	344.161	-19.567
442.056	328.066	-17.899	459.241	321.001	-17.518	244.418	324.779	-19.827	246.895	344.125	-19.572
441.483	327.685	-17.894	458.879	321.245	-17.495	244.451	324.742	-19.800	246.888	344.090	-19.553
440.935	327.403	-17.937	458.542	321.474	-17.527	244.477	324.635	-19.806	246.898	344.042	-19.593
440.386	327.035	-17.877	458.203	321.675	-17.558	244.525	324.606	-19.782	246.916	344.006	-19.562
439.891	326.712	-17.941	457.818	321.927	-17.513	244.560	324.576	-19.811	246.930	343.964	-19.566
439.373	326.363	-17.916	457.471	322.135	-17.525	244.599	324.547	-19.804	246.938	343.942	-19.551
438.917	326.014	-17.962	457.143	322.414	-17.609	244.628	324.511	-19.811	246.944	343.912	-19.573
438.439	325.696	-17.920	456.758	322.615	-17.535	244.676	324.488	-19.787	246.959	343.897	-19.579
438.007	325.354	-17.950	456.404	322.859	-17.560	244.713	324.494	-19.815	246.965	343.888	-19.602
437.622	325.051	-18.049	456.059	323.134	-17.572	244.752	324.486	-19.808	246.971	343.874	-19.623
437.159	324.689	-17.899	455.723	323.389	-17.606	244.794	324.478	-19.856	246.986	343.866	-19.628
436.826	324.258	-18.026	455.352	323.641	-17.590	244.842	324.441	-19.831	247.000	343.837	-19.634
436.439	324.016	-17.967	454.989	323.860	-17.597	244.968	324.417	-19.883	246.978	343.802	-19.610
436.046	323.567	-17.881	454.666	324.013	-17.668	245.314	324.330	-19.834	246.874	343.775	-19.547
435.783	323.214	-18.018	454.252	324.287	-17.558	246.189	324.207	-19.963	246.685	343.765	-19.477
435.452	322.907	-17.954	453.945	324.571	-17.616	247.442	323.974	-19.874	246.419	343.603	-19.454
435.137	322.490	-17.902	453.614	324.802	-17.695	248.989	323.988	-19.793	246.197	343.359	-19.631
434.898	322.223	-17.943	453.207	325.011	-17.602	250.607	323.934	-19.814	245.917	342.955	-19.636
434.638	321.847	-17.943	452.878	325.309	-17.611	252.248	323.924	-19.850	245.690	342.370	-19.516
434.392	321.515	-17.937	452.524	325.563	-17.636	253.848	323.924	-19.794	245.564	341.598	-19.619
434.200	321.179	-17.951	452.162	325.786	-17.715	255.488	323.877	-19.826	245.512	340.673	-19.658
434.000	320.825	-17.978	451.816	326.015	-17.655	257.106	323.802	-19.830	245.560	339.564	-19.730
433.816	320.493	-17.972	451.439	326.267	-17.661	258.722	323.781	-19.768	245.733	338.357	-19.622
433.648	320.188	-17.930	451.133	326.524	-17.689	260.363	323.711	-19.792	246.029	337.007	-19.664
433.519	319.875	-17.941	450.755	326.776	-17.657	261.986	323.695	-19.745	246.444	335.545	-19.650
433.398	319.598	-17.934	450.394	327.013	-17.668	263.610	323.640	-19.793	247.032	334.014	-19.711
433.301	319.277	-17.951	450.080	327.270	-17.711	265.233	323.595	-19.742	247.734	332.302	-19.662
433.211	318.993	-17.980	449.680	327.508	-17.666	266.882	323.570	-19.767	248.635	330.615	-19.658
433.137	318.736	-17.973	449.342	327.780	-17.727	268.499	323.507	-19.694	249.689	328.879	-19.660
433.072	318.494	-17.951	448.997	328.024	-17.735	270.138	323.475	-19.636	250.917	327.052	-19.732
433.029	318.237	-17.943	448.636	328.275	-17.742	271.820	323.435	-19.841	252.287	325.194	-19.584
433.025	317.979	-17.954	448.274	328.519	-17.713	273.372	323.406	-19.587	253.912	323.351	-19.756
433.005	317.736	-17.929	447.921	328.756	-17.738	275.091	323.366	-19.726	255.579	321.493	-19.554
432.987	317.521	-17.903	447.559	329.008	-17.743	276.713	323.291	-19.692	257.516	319.664	-19.629
433.014	317.291	-17.948	447.205	329.266	-17.729	278.338	323.251	-19.616	259.561	317.932	-19.623
433.050	317.111	-17.941	446.844	329.481	-17.776	280.003	323.210	-19.656	261.797	316.233	-19.581
433.079	316.974	-17.947	446.468	329.769	-17.744	281.641	323.164	-19.612	264.165	314.565	-19.545
433.139	316.837	-17.918	446.138	330.056	-17.783	283.290	323.146	-19.639	266.679	313.012	-19.498
433.222	316.670	-17.911	445.769	330.278	-17.773	284.958	323.106	-19.631	269.326	311.540	-19.445
433.306	316.503	-17.940	445.401	330.551	-17.796	286.599	323.075	-19.539	272.156	310.071	-19.465
433.405	316.372	-17.931	445.062	330.809	-17.854	288.277	323.049	-19.599	275.066	308.782	-19.390
433.496	316.256	-17.936	444.677	331.040	-17.770	289.915	323.017	-19.574	278.109	307.590	-19.436
433.618	316.153	-17.978	444.316	331.255	-17.812	291.560	322.979	-19.527	281.215	306.520	-19.291
433.742	316.071	-17.948	443.970	331.492	-17.853	293.211	322.948	-19.532	284.431	305.608	-19.320
433.857	315.997	-17.935	443.562	331.780	-17.782	294.855	322.908	-19.517	287.729	304.849	-19.301
433.996	315.958	-17.904	443.224	332.038	-17.841	296.528	322.913	-19.535	291.089	304.235	-19.261
434.121	315.934	-17.872	442.856	332.283	-17.829	298.191	322.902	-19.478	294.452	303.790	-19.194
434.299	315.902	-17.896	442.470	332.556	-17.810	299.801	322.820	-19.396	297.900	303.500	-19.176
434.455	315.891	-17.899	442.109	332.801	-17.851	301.504	322.772	-19.582	301.374	303.343	-19.200
434.618	315.909	-17.883	441.733	333.023	-17.824	303.075	322.822	-19.362	304.734	303.337	-19.189
434.790	315.934	-17.886	441.365	333.282	-17.846	304.764	322.861	-19.400	308.147	303.568	-19.250
