FILE_VERSION	2.0.0
NO_OF_FRAMES	99
NO_OF_CAMERAS	2
NO_OF_MARKERS	4
FREQUENCY	100
DESCRIPTION	--
TIME_STAMP	2025-11-16, 16:49:10.720	236738.16163260
DATA_INCLUDED	3D
MARKER_NAMES	cm2	ed2	cm1	ed1
TRAJECTORY_TYPES	Mixed	Mixed	Mixed	Mixed
506.656	108.423	-15.802	498.608	92.360	-15.929	374.875	152.423	-17.904	357.511	145.871	-18.175
506.550	108.427	-15.849	498.468	92.352	-15.976	375.048	154.893	-17.900	357.706	148.197	-18.164
506.447	108.400	-15.840	498.328	92.346	-15.987	375.199	157.286	-17.923	357.914	150.509	-18.144
506.346	108.410	-15.830	498.141	92.396	-15.928	375.396	159.743	-17.942	358.141	152.821	-18.177
506.236	108.422	-15.803	497.992	92.427	-15.919	375.557	162.224	-17.943	358.356	155.160	-18.174
506.138	108.447	-15.795	497.838	92.460	-15.929	375.701	164.684	-17.942	358.571	157.504	-18.170
506.052	108.445	-15.819	497.730	92.477	-15.972	375.859	167.128	-17.941	358.777	159.858	-18.144
505.952	108.437	-15.848	497.610	92.524	-16.017	376.028	169.550	-17.928	359.015	162.148	-18.167
505.888	108.426	-15.817	497.492	92.495	-16.044	376.209	172.005	-17.948	359.241	164.430	-18.202
505.793	108.412	-15.824	497.380	92.493	-16.015	376.359	174.381	-17.972	359.453	166.729	-18.200
505.701	108.413	-15.833	497.230	92.505	-15.971	376.534	176.841	-18.022	359.673	169.047	-18.140
505.615	108.416	-15.822	497.071	92.560	-15.907	376.697	179.307	-17.990	359.893	171.376	-18.192
505.560	108.414	-15.843	496.955	92.613	-15.895	376.854	181.740	-17.991	360.144	173.683	-18.251
505.474	108.424	-15.832	496.831	92.628	-15.938	377.026	184.152	-17.995	360.372	175.997	-18.213
505.398	108.442	-15.874	496.740	92.685	-15.943	377.204	186.626	-18.002	360.589	178.325	-18.178
505.328	108.441	-15.828	496.655	92.691	-15.967	377.375	189.085	-18.039	360.831	180.633	-18.216
505.265	108.456	-15.831	496.562	92.731	-16.007	377.542	191.518	-18.026	361.074	182.946	-18.256
505.187	108.476	-15.801	496.450	92.785	-16.009	377.731	193.940	-18.034	361.310	185.279	-18.237
505.125	108.464	-15.843	496.364	92.796	-15.997	377.888	196.371	-18.037	361.538	187.584	-18.200
505.061	108.469	-15.811	496.260	92.775	-15.987	378.062	198.787	-18.043	361.780	189.874	-18.241
505.000	108.458	-15.852	496.151	92.801	-15.957	378.249	201.180	-18.051	362.045	192.166	-18.264
504.944	108.464	-15.803	496.057	92.820	-15.928	378.425	203.633	-18.023	362.290	194.490	-18.231
504.888	108.451	-15.860	495.970	92.849	-15.913	378.613	206.051	-18.069	362.501	196.784	-18.231
504.843	108.478	-15.828	495.879	92.878	-15.920	378.770	208.477	-18.111	362.769	199.116	-18.256
504.789	108.498	-15.849	495.811	92.913	-15.942	378.951	210.938	-18.060	363.035	201.417	-18.320
504.744	108.520	-15.853	495.734	92.950	-15.980	379.125	213.362	-18.107	363.270	203.732	-18.304
504.697	108.535	-15.856	495.688	92.988	-15.982	379.308	215.784	-18.063	363.507	206.067	-18.289
504.652	108.531	-15.896	495.619	92.985	-16.006	379.502	218.200	-18.127	363.766	208.352	-18.259
504.612	108.533	-15.881	495.565	93.006	-16.026	379.682	220.610	-18.155	364.022	210.654	-18.302
504.572	108.532	-15.901	495.509	92.999	-16.048	379.839	223.027	-18.087	364.281	212.946	-18.273
504.532	108.534	-15.885	495.453	93.015	-16.032	380.019	225.417	-18.080	364.522	215.236	-18.276
504.492	108.551	-15.869	495.393	93.053	-16.035	380.199	227.831	-18.147	364.787	217.535	-18.340
504.454	108.563	-15.889	495.321	93.067	-16.021	380.388	230.247	-18.159	365.054	219.838	-18.332
504.321	108.719	-15.873	495.132	93.224	-16.047	380.574	232.680	-18.167	365.291	222.143	-18.284
503.318	110.545	-15.967	494.029	95.118	-16.091	380.757	235.110	-18.162	365.549	224.466	-18.291
500.905	115.532	-16.051	491.156	100.399	-16.137	380.915	237.506	-18.138	365.822	226.765	-18.338
497.963	122.049	-16.119	487.652	107.329	-16.137	381.104	239.936	-18.151	366.089	229.063	-18.370
494.930	129.256	-16.164	484.216	114.813	-16.215	381.305	242.320	-18.201	366.344	231.373	-18.373
491.889	136.652	-16.236	480.859	122.465	-16.334	381.486	244.736	-18.196	366.617	233.659	-18.385
488.876	144.077	-16.350	477.561	130.064	-16.470	381.665	247.116	-18.190	366.874	235.918	-18.358
485.825	151.517	-16.437	474.248	137.712	-16.579	381.837	249.525	-18.165	367.132	238.225	-18.367
482.799	158.891	-16.496	470.923	145.391	-16.638	382.016	251.938	-18.196	367.405	240.516	-18.379
479.805	166.302	-16.601	467.598	153.049	-16.719	382.203	254.350	-18.246	367.671	242.808	-18.374
476.791	173.738	-16.725	464.313	160.694	-16.839	382.384	256.720	-18.247	367.935	245.114	-18.400
473.746	181.146	-16.802	461.009	168.424	-16.961	382.564	259.133	-18.243	368.216	247.442	-18.392
470.728	188.523	-16.890	457.706	176.098	-17.001	382.737	261.576	-18.218	368.484	249.746	-18.389
467.728	195.940	-16.965	454.413	183.798	-17.080	382.933	263.973	-18.255	368.748	252.028	-18.421
464.730	203.318	-17.067	451.146	191.452	-17.203	383.127	266.355	-18.292	369.028	254.302	-18.454
461.729	210.639	-17.122	447.916	199.049	-17.331	383.313	268.732	-18.270	369.299	256.571	-18.466
458.752	217.954	-17.254	444.647	206.737	-17.384	383.475	271.079	-18.305	369.587	258.840	-18.445
455.748	225.305	-17.341	441.391	214.415	-17.482	383.648	273.484	-18.283	369.844	261.146	-18.417
