FILE_VERSION	2.0.0
NO_OF_FRAMES	127
NO_OF_CAMERAS	2
NO_OF_MARKERS	4
FREQUENCY	100
DESCRIPTION	--
TIME_STAMP	2025-11-16, 11:33:56.667	217824.18448590
DATA_INCLUDED	3D
MARKER_NAMES	cm2	ed2	ed1	cm1
TRAJECTORY_TYPES	Measured	Mixed	Measured	Measured
437.095	174.790	-17.440	450.440	162.660	-17.602	306.061	366.205	-19.570	288.545	372.326	-19.610
434.249	178.487	-17.515	447.379	166.087	-18.015	306.814	368.033	-19.634	288.573	371.679	-19.596
431.437	182.225	-17.615	444.179	169.456	-18.099	307.204	369.810	-19.660	288.635	371.188	-19.573
428.623	186.001	-17.699	440.880	172.782	-17.949	307.233	371.738	-19.618	288.669	370.492	-19.583
425.725	189.770	-17.682	437.520	176.080	-17.665	306.930	373.546	-19.635	288.746	369.887	-19.541
422.842	193.300	-17.663	434.141	179.365	-17.344	306.300	375.276	-19.629	288.757	369.162	-19.525
420.005	196.884	-17.664	430.781	182.652	-17.085	305.355	376.856	-19.645	288.820	368.437	-19.539
417.204	200.484	-17.851	427.480	185.957	-16.986	304.125	378.267	-19.688	288.900	367.735	-19.554
414.390	204.189	-17.875	424.279	189.295	-17.145	302.613	379.526	-19.592	288.962	366.972	-19.571
411.527	207.865	-17.923	421.217	192.681	-17.660	300.884	380.493	-19.652	289.040	366.209	-19.592
408.713	211.503	-17.966	418.009	196.068	-17.825	298.930	381.170	-19.618	289.139	365.458	-19.540
405.905	215.173	-18.086	414.754	199.532	-17.922	296.843	381.578	-19.645	289.261	364.724	-19.603
403.035	218.850	-18.119	411.472	202.918	-17.913	294.612	381.687	-19.647	289.373	363.924	-19.557
400.207	222.548	-18.125	408.203	206.387	-17.946	292.351	381.510	-19.669	289.515	363.161	-19.551
397.410	226.183	-18.200	404.937	209.826	-18.014	289.990	380.927	-19.688	289.662	362.375	-19.564
394.571	229.808	-18.239	401.675	213.344	-18.067	287.663	379.979	-19.666	289.849	361.580	-19.573
391.741	233.424	-18.290	398.408	216.761	-18.142	285.417	378.772	-19.657	290.010	360.758	-19.506
388.928	237.067	-18.366	395.111	220.214	-18.193	283.245	377.149	-19.695	290.249	360.007	-19.577
386.085	240.727	-18.393	391.828	223.696	-18.260	281.226	375.298	-19.698	290.448	359.243	-19.530
383.276	244.413	-18.450	388.533	227.207	-18.360	279.399	373.151	-19.665	290.691	358.462	-19.531
380.474	248.041	-18.518	385.246	230.777	-18.377	277.796	370.758	-19.689	290.968	357.696	-19.593
377.626	251.695	-18.494	381.945	234.294	-18.467	276.424	368.143	-19.700	291.215	356.922	-19.518
374.812	255.324	-18.588	378.638	237.764	-18.489	275.335	365.290	-19.695	291.484	356.134	-19.465
372.000	258.915	-18.678	375.345	241.328	-18.519	274.551	362.299	-19.636	291.788	355.358	-19.476
369.181	262.619	-18.689	372.024	244.885	-18.543	274.089	359.225	-19.618	292.080	354.660	-19.443
366.343	266.257	-18.719	368.744	248.426	-18.576	273.943	356.147	-19.525	292.409	353.890	-19.444
363.529	269.848	-18.726	365.462	251.999	-18.704	274.160	352.905	-19.573	292.759	353.215	-19.495
360.765	273.451	-18.853	362.183	255.617	-18.780	274.713	349.782	-19.583	293.052	352.576	-19.455
357.899	277.072	-18.814	358.879	259.206	-18.893	275.575	346.733	-19.575	293.379	351.921	-19.394
355.098	280.747	-18.852	355.577	262.818	-18.954	276.778	343.770	-19.604	293.729	351.327	-19.479
352.348	284.440	-19.013	352.264	266.391	-18.972	278.262	340.964	-19.556	294.032	350.687	-19.431
349.453	288.117	-18.889	348.952	270.036	-18.929	280.036	338.365	-19.538	294.349	350.098	-19.415
346.665	291.692	-19.016	345.646	273.662	-18.966	282.047	335.963	-19.517	294.636	349.533	-19.389
343.889	295.175	-19.091	342.347	277.317	-19.002	284.251	333.828	-19.482	294.936	348.942	-19.411
341.037	298.824	-19.090	339.057	281.008	-19.041	286.671	331.968	-19.454	295.185	348.420	-19.356
338.240	302.466	-19.146	335.751	284.705	-19.101	289.220	330.434	-19.466	295.430	347.839	-19.384
335.419	306.154	-19.161	332.478	288.417	-19.150	291.852	329.193	-19.469	295.692	347.279	-19.371
332.617	309.750	-19.183	329.183	292.130	-19.162	294.505	328.347	-19.392	295.897	346.845	-19.347
331.218	312.298	-19.219	327.076	294.780	-19.243	295.554	328.753	-19.173	294.792	347.186	-19.308
331.166	313.793	-19.242	326.070	296.536	-19.265	295.105	330.430	-19.529	292.548	348.818	-19.445
331.131	315.266	-19.233	325.104	298.319	-19.271	294.526	332.217	-19.483	290.254	350.202	-19.454
331.087	316.746	-19.242	324.153	300.123	-19.277	293.957	334.155	-19.448	287.966	351.692	-19.502
331.035	318.192	-19.228	323.214	301.978	-19.264	293.317	336.260	-19.483	285.681	353.154	-19.509
330.997	319.629	-19.257	322.282	303.889	-19.268	292.579	338.526	-19.505	283.372	354.588	-19.526
330.960	321.102	-19.285	321.398	305.865	-19.272	291.749	340.907	-19.539	281.055	356.051	-19.551
330.909	322.605	-19.270	320.559	307.853	-19.323	290.838	343.509	-19.559	278.721	357.522	-19.601
330.871	324.048	-19.300	319.731	309.884	-19.313	289.804	346.153	-19.593	276.385	359.044	-19.581
330.836	325.543	-19.289	318.935	311.993	-19.343	288.614	348.955	-19.654	274.058	360.499	-19.639
330.798	326.973	-19.319	318.171	314.064	-19.346	287.293	351.818	-19.615	271.721	361.941	-19.611
330.769	328.468	-19.325	317.444	316.274	-19.352	285.852	354.788	-19.626	269.374	363.387	-19.630
330.716	329.912	-19.354	316.776	318.459	-19.363	284.218	357.799	-19.649	267.027	364.814	-19.640
330.688	331.377	-19.328	316.136	320.642	-19.414	282.455	360.899	-19.746	264.660	366.263	-19.713
330.642	332.829	-19.372	315.524	322.984	-19.361	280.510	364.076	-19.702	262.283	367.695	-19.608
330.606	334.302	-19.363	314.991	325.188	-19.467	278.384	367.177	-19.764	259.917	369.073	-19.678
330.554	335.730	-19.359	314.462	327.520	-19.402	276.120	370.329	-19.742	257.538	370.581	-19.711
330.533	337.209	-19.389	314.039	329.877	-19.514	273.657	373.437	-19.751	255.185	371.972	-19.710
330.479	338.646	-19.416	313.575	332.186	-19.387	271.063	376.625	-19.861	252.779	373.265	-19.764
330.435	340.091	-19.388	313.247	334.578	-19.474	268.308	379.683	-19.917	250.433	374.635	-19.765
330.399	341.563	-19.381	312.944	336.933	-19.517	265.363	382.696	-19.899	248.076	376.013	-19.806
330.361	343.021	-19.408	312.685	339.374	-19.506	262.266	385.643	-19.929	245.679	377.357	-19.760
330.332	344.464	-19.423	312.455	341.811	-19.415	259.042	388.553	-19.899	243.314	378.700	-19.716
